28.2697999524,29.9449216058,2.0
48.2697949093831,29.9449216058492,2.01420282447430
8.26980499539549,29.9449216058492,1.98579717552570
28.2697999523893,49.6114582079304,-1.63694075824737
28.2697999523893,10.2783850037680,5.63694075824738
28.269089811,30.12985202,3.0
28.2681660917,30.3138564507,4.0
28.2668380241,30.4959831418,5.0
28.2649091562,30.6752777678,6.0
28.2621972188,30.8507253776,7.0
28.258611483,31.0212823968,8.0
28.2541219853,31.1859085109,9.0
28.2486968516,31.3435226138,10.0
28.242319213,31.4931915853,11.0
28.2350069259,31.6341869939,12.0
28.2267857081,31.7658620575,13.0
28.2176331975,31.8875974126,14.0
28.207471601,31.9988514015,15.0
28.1962654643,32.0993024175,16.0
28.1840489387,32.18886104,17.0
48.1824377723150,32.1888610399804,17.2538583445886
8.18566010506373,32.1888610399804,16.7461416554114
28.1840489386894,52.1183773310186,15.3223884820253
28.1840489386894,12.2593447489421,18.6776115179747
28.1708775846,32.2676568816,18.0
28.1568082845,32.3361023726,19.0
28.1418852426,32.3948851953,20.0
28.1262019339,32.4448592088,21.0
28.1099403104,32.4869142513,22.0
28.093339087,32.5218590509,23.0
28.0766316844,32.550371113,24.0
28.059984119,32.5729680321,25.0
28.0435036507,32.5899957832,26.0
28.0272395592,32.6017441741,27.0
28.0112068695,32.6085003765,28.0
27.9954488783,32.6105862883,29.0
27.9800156442,32.6084434124,30.0
27.9649094259,32.6025367231,31.0
27.9500885651,32.5932307351,32.0
47.9479221853559,32.5932307350988,32.2943645617994
7.95225494477809,32.5932307350988,31.7056354382006
27.9500885650670,52.5920499183337,32.2173275782745
27.9500885650670,12.5944115518641,31.7826724217255
27.9354697809,32.580802682,33.0
27.9209388709,32.5654743407,34.0
27.906421497,32.5474867057,35.0
27.8919528198,32.5272178994,36.0
27.8776769668,32.5052010247,37.0
27.8637516733,32.4821082515,38.0
27.8502716871,32.458674583,39.0
27.8372604748,32.435598254,40.0
27.8247255473,32.4135194258,41.0
27.8126767558,32.3929344452,42.0
27.8010776989,32.3740867273,43.0
27.7898785706,32.3570320366,44.0
27.7790206302,32.3417567231,45.0
27.7683841043,32.3282584804,46.0
27.7578322807,32.3165413941,47.0
27.7472801897,32.3065479634,48.0
27.7367282851,32.2982194422,49.0
27.7262012547,32.2914613644,50.0
27.7156452994,32.2860666088,51.0
27.7049754276,32.2817645954,52.0
27.6941581645,32.2782706332,53.0
27.6832293262,32.2753925256,54.0
27.6722561531,32.2730165753,55.0
27.6612732377,32.2709389287,56.0
47.6600671024540,32.2709389286615,56.2196450619469
7.66247937285397,32.2709389286615,55.7803549380531
27.6612732376539,52.2708957626459,56.0415528429843
27.6612732376539,12.2709820946771,55.9584471570157
